design_id,tangentiality,center_baffle_ratio,shield_ratio,shield_gap_ratio,outlet_submergence_ratio,flow_distribution,complexity,weighted_capture_proxy,head_loss_proxy_m,overload_sediment_risk_proxy,maintainability_proxy,feasible
667,0.21864931365666773,0.19506388344744763,0.4030176543351486,0.09044522559130086,0.198631025674688,0.8913601761549068,0.36675067183369436,0.42175849729341436,0.049634659340426796,4.0,0.5969823456648514,True
1743,0.08149954013610172,0.16218428767184523,0.292074917945959,0.171433042503894,0.24424609653178048,0.9556732343233805,0.1806315274237602,0.4197613700973081,0.04087938757018121,4.0,0.7079250820540409,True
79,0.28717313775858877,0.3064624447087006,0.40412153389004835,0.09253829467944627,0.5324892755610764,0.8026904327029261,0.08311049475664978,0.4166103519154688,0.05089895962089617,4.0,0.5958784661099517,True
1401,0.29443389218798266,0.40772054154340104,0.2636029792569772,0.1482082499899922,0.48833085637931606,0.8022865243598465,0.015098280214010829,0.4160954803316448,0.05332515408679647,4.0,0.7363970207430228,True
1620,0.03879080847921834,0.22890918993212217,0.21232978492297486,0.17741330864716748,0.397120706560655,0.9029715115198649,0.6758535834067966,0.4133599334229825,0.0498219152167756,4.0,0.7876702150770252,True
292,0.03879512546344388,0.39372059203514614,0.48834403767683554,0.14461825330973122,0.5455047658814565,0.8748376630398838,0.1638365764654549,0.41141052244147586,0.046824625151264364,4.0,0.5116559623231645,True
1381,0.20108945827186564,0.17000031961799883,0.282184548584522,0.13176067052581847,0.2463252597370409,0.804240878420756,0.3194591614252601,0.4002378576411639,0.04659030744276325,4.0,0.717815451415478,True
1213,0.046489171006209196,0.41157467054815455,0.26979236516050337,0.11723228151620531,0.2785985388926262,0.8387886239612623,0.1380312961619955,0.3987062296767181,0.04721863542489249,4.0,0.7302076348394966,True
297,0.009839385685945112,0.2998178209520596,0.2803318489342306,0.14722644082824277,0.5072449808982494,0.8922544905325387,0.19568601616164027,0.3984452569933911,0.0438051644142673,4.0,0.7196681510657694,True
803,0.42530222858844013,0.3357885224589074,0.20078751624087315,0.13517452821427978,0.48874577055461643,0.7093822524650877,0.0560059051384284,0.3960662393913373,0.06042345628209727,4.0,0.7992124837591269,True
960,0.4498127378500927,0.2431067935383655,0.22140012127224903,0.14306502857688488,0.6655037265963522,0.9061022899978244,0.032605175417817156,0.392952536942948,0.05933982755243572,4.0,0.7785998787277509,True
1556,0.11547815154286711,0.42719629037980694,0.24888606542392008,0.13419825070667218,0.6385921836362134,0.9375573131253081,0.2124810876827713,0.37956175044664836,0.050212347718452205,4.0,0.7511139345760799,True
553,0.13849248443290296,0.3903863954325828,0.30254517873622744,0.1952313281796847,0.6971673026970229,0.9611798450698636,0.05219654649578054,0.3735336593774013,0.04659685469190854,4.0,0.6974548212637725,True
1087,0.36033298160392313,0.3244545483446733,0.34096309372584055,0.1554754789323338,0.26763141712525373,0.5900961141270447,0.011997165003744925,0.36580152365236285,0.054315880119435674,4.0,0.6590369062741595,True
1700,0.2510958338123056,0.3601983182506242,0.21014764243960365,0.18244178630637756,0.206358243296765,0.6895272327738713,0.584230768521721,0.3583056210807329,0.058392951256648166,4.0,0.7898523575603964,True
116,0.3445925113771221,0.2312515829852288,0.461839062591936,0.10489966042484737,0.5773505408597144,0.6053401394817792,0.020856080026456003,0.35563194967478967,0.050668786834240497,4.0,0.538160937408064,True
348,0.07297086602540159,0.35865149589963147,0.2298338436216594,0.13140755220470118,0.4189580166750935,0.6302112217590118,0.039810591837201925,0.35018923182713235,0.04379636265941468,4.0,0.7701661563783407,True
1943,0.10049800539486109,0.295430942538763,0.20666575905743442,0.1815695069783832,0.26400926352194226,0.6642786747299716,0.8383406085857381,0.3480319427667709,0.05513735337139208,4.0,0.7933342409425655,True
1782,0.14546400882864685,0.35027208167867796,0.4237065646457907,0.09905488720036999,0.25025334242772534,0.5748606366749962,0.029526845582559025,0.34434313569759867,0.044879454320885546,4.0,0.5762934353542093,True
219,0.10037328940359946,0.4038124944058416,0.38517000314819383,0.14544920356911023,0.5274412373392084,0.6105250280658931,0.01792958596532579,0.34283834463970003,0.0457028099103273,4.0,0.6148299968518062,True
1987,0.21422663819393561,0.09828779063961718,0.4630216768981052,0.10610161273396049,0.0733252532911936,0.6904678865809195,0.03329430553522028,0.3334670399244984,0.04144916005171997,4.0,0.5369783231018948,True
680,0.0064203707161661905,0.07189871826152615,0.22333023416542222,0.12272786118959943,0.49336197590743397,0.6646579691198911,0.07097432890443856,0.3285929527892237,0.03733940430700361,4.0,0.7766697658345778,True
1529,0.1318330510174982,0.3566762889186909,0.20882936812985736,0.1641866577619647,0.6816109512781792,0.7710575524404197,0.4120708227397214,0.32549211119588367,0.050978903126449024,4.0,0.7911706318701426,True
411,0.2131935048969501,0.3649371277890618,0.20001735053098343,0.1904005055008469,0.6358514231265655,0.6540554256742641,0.9781141484003336,0.31742658045018957,0.06327782801792653,4.0,0.7999826494690165,True
318,0.07512698669880469,0.09242139387347487,0.25354321322525997,0.14665793858610332,0.6080652790450755,0.6792948884674639,0.03060163209355482,0.3159443332925175,0.03740527213227293,4.0,0.7464567867747399,True
853,0.023674614372127256,0.13570337376829228,0.238492337707766,0.12795993928686,0.37212273275937086,0.5393521130400547,0.02079460575021841,0.310420922407373,0.03726306949461203,4.0,0.761507662292234,True
29,0.06314252204369653,0.07459670779901972,0.21582236805183683,0.07238225855708802,0.45999658240453484,0.5501380364984663,0.03211661584613634,0.30903300501702613,0.04607547702611092,4.0,0.7720774246089389,True
1909,0.08694180809352692,0.11018943168598563,0.2056586988536326,0.08861237170236672,0.6297597854919688,0.6514349551383654,0.7799817264141348,0.298683465695441,0.05153560204486813,4.0,0.7943413011463674,True
235,0.22200783089986786,0.3332373175569129,0.21530480409392247,0.17998060155721504,0.19527308187818976,0.48596622530438016,0.12998480876412633,0.2881648546913915,0.04865494396035239,4.0,0.7846951959060775,True
456,0.21306932970852277,0.30009038597008253,0.20863534729556793,0.13177868229219347,0.5946825986930954,0.48535957516921224,0.31291165183011027,0.27762970828115535,0.05016329879007027,4.0,0.7913646527044321,True
1115,0.04257845946350902,0.2113851755390454,0.24371429707595307,0.1749637186827721,0.08405906929220586,0.5973876932084932,0.00468345119587521,0.27114159411236455,0.03849471138904804,4.0,0.756285702924047,True
232,0.17080576918862678,0.05414054218352167,0.20938510290154744,0.08821749686950073,0.5531001892152283,0.3891685283148217,0.3442863605912043,0.24397586355210737,0.04616771889760814,4.0,0.7906148970984526,True
1355,0.05101184953901783,0.14729909389396806,0.35553979809327196,0.05726983880001368,0.29050200271157106,0.3350752858005873,0.0035724587036808364,0.23907910195294388,0.058809760555695666,4.0,0.6108782805334794,True
1498,0.37680598079161054,0.37826204508062317,0.33010480926028507,0.09735921758541874,0.15513890764076838,0.2323395766638976,0.0022430603464622667,0.18539362567315398,0.05740258881786997,4.0,0.6698951907397149,True
273,0.05742362831499537,0.16351201534669993,0.20635115245308594,0.18661017059939408,0.31370193183996636,0.22188617623807155,0.5895312959814619,0.17279358886221,0.04724823066528066,4.0,0.7936488475469141,True
1750,0.12091103645537993,0.20024695420590444,0.20864253339883604,0.0934858108409319,0.2619178472406857,0.21748763443906674,0.2419356008494281,0.17110076094467455,0.04388031618313353,4.0,0.7913574666011641,True
105,0.014498104734266493,0.30867513293123405,0.2017499407883519,0.07752778472227759,0.5507118748216079,0.21983484200387135,0.7834143305006475,0.15452543124175272,0.059624730181647184,4.0,0.7982500592116482,True
0,0.0,0.05,0.2,0.2,0.05,0.3,0.0,0.1525859450556277,0.036037550755379455,4.0,0.8000000000000002,True
